hash,from,to,value_eth,timestamp
0x5d03deb2086bdfbb5bb4fd86ef44404fed090a41de331fb4638f5070cfa8e65a,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000151013017318024,1752003095
0x75101cb2999c85b813f2c37881fc3cea2b8e54dbc2ee853fc2d0b0f169041ddf,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.0964443414e-05,1752003071
0xc4544dca8994543015caf8315146e677fbd6bf7d628a56b453b2e411eebb55ea,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.2381543414e-05,1752003071
0x4c04dad75978b94da70a65bd802705c66b1811cfdeda96d18ec18344e330be78,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.6903243414e-05,1752003071
0x1c97c3c312682b3fd4175b3f6e73759e4bed0393b39f3eaa31f3da35b0330096,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.0001098968646573,1752003071
0x68ab7f19e32a2397c7592fee3ff0cc0f4c883b118be8fa6ac5a198ea3ee79af0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000258913443414,1752003071
0x4fc35aaa9771a24514ea31fcbf6ee7faff5de30ead4bdf5bdcf2c10ece28fa73,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000294158443414,1752003071
0x2cda86371dcdfed658e9ce4929f036faeb921692d537154e108bdf7d7a512ddc,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000302602043414,1752003071
0xa2ea3fffd76b6f40f9d8d2779627bb75bd321ab9c6f29505cbf5d6b03e78bcf1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000309020243414,1752003071
0x5adabad93c841bc43f2d9d8c8b0447ad1a41b8fff85ce99732ce60686fa71c74,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000313295243414,1752003071
0x8122a639e480ecad89e5093127759f844a989f7eebeddbb0946e3798ec986125,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000525380843414,1752003071
0x83d1a36e69db70dea934ba97a4734a93d4e65fff61e298dea7c201fd69d4c5cb,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000122767044047946,1752003071
0x7bce355efa52bafe34ef84cb0ce3e32165da653c7679d0903c7422da1c04ee90,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000180114744277337,1752003071
0xeeab97e49050dff1db1628ad74a3a7e16ba66d8573625a648b432b4130f8e1d0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.4862289142117e-05,1752002999
0x35b06a259ef5ffb7cb01cce57e046c660f538232c683b34017c46c8a82f279e0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.6160207039e-05,1752002999
0x563e4cf69d24928feff8aaa4c5db9f48ebf7db8ec9ae168d8952453b6a87dbb8,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,8.5746707039e-05,1752002999
0x65256faec818e9df0d6d0a21317dbf16f9082f5fce74e5657f282ed9162de44b,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000120265907039,1752002999
0xb05f381d9c0cee760dd946f6af5b2f8a7bb1e849c1c31d8344678d56248535ec,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000124483907039,1752002999
0x411bb98ba566089843cdcbd75365cee0f81284af60d9dc43bceae9e8d7ac5b7b,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000190738807039,1752002999
0xa12d0db5a0bc00729c4b38ac3c1853fc4031071b87430fac9f0e55f4c9cb3e3f,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000254157007039,1752002999
0x92ad3215ce20a5806c983e40a982dee60b7eb37beae4a3f80d664055c8536f07,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000273320407039,1752002999
0x429f59a7ff0b75b03afc76a49993afab459666b2ffb264fb33bad45a1f4fb96e,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000343244207039,1752002999
0x24c5adacdf64fbc9a5265b38900f177ec654e7b68c0e8c41f020d61f2f4dee00,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000394958407039,1752002999
0xf9e2cbb9f37549c24023f39cb818742f60bb561c3310cda36eede16d9f5f647c,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000413392207039,1752002999
0xc714fefccdca693c422a30130da63e7ce931de2dbb0dafa94afc553332381918,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000459980207039,1752002999
0x2762225f81a3f77bd1db049793cc581b25e95e20ef4c9f4bd81aabcd81cada8e,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000138340607758925,1752002999
0x7b9417caf4fcb1f00ab901980decce36ec3d0a2b58a2fdb310fef804a2fa4cb1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.001196881907039,1752002999
0xb518c6c14db982161329aa4ec29f08f8ac76a2e1002d5ab38e6b9e3d45290789,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.001508480007039,1752002999
0x208bd74e94cad53b9dac76dbb778a108a2b1238f08a52580413a13d80bab80e0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.454259986e-05,1752002963
0x5bbe88188cd47b20195e30aace4437f8af8f79fd30ef9b2a2a3077c20f679761,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.6175739799591e-05,1752002963
0xe71fff7936ba33e7462849daf98968ee07372816d418678bb6e0696404b077b7,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.089999986e-05,1752002963
0x394780eb7b042ccebbd9fde40beb52044ac6616dce9ec2f576cbddefe3f2a890,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.638909986e-05,1752002963
0x793f5d54a486869844d3414647bd9a991f674d50608a84ea0e34e982205d1859,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.003329986e-05,1752002963
0x90f00ce00e73668154c2e5cb61a7b44d76684adf5ff4b6bca4cf032bbcd9020a,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,9.346919986e-05,1752002963
0x2067bd5b257b160f282d46c7712acea268c47cd5fa9c6844d3671047f0ff4cc1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00011123799986,1752002963
0x1f81c1c340438556f87a57b62647f1105cdf49ac32035a051f7a989a550a5c39,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00027124649986,1752002963
0xbb86349f115faffa1a7f55ae6150073e6e9b956173d9ce765c01eed48fd8489a,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00010955365046678,1752002963
0x3196e8dea376ef327d0f7e03f2d24c6a979d9a90c2a8f3b56063ee00150593e7,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000153694450643343,1752002963
0x324c08ebf407e3bc7aa7910f6cc68d5902e3d15d0061490252ba93a5c9d78e8e,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000310351351269971,1752002963
0x30bd1f9a6708916d724ea36a3c7e6fb3f6bd427cc5dabe6feaf74e92f5d93834,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000147345600049487,1752002963
0x00d7c3d633b70071fcf3435ebeedcb8299b7de8a2f06c1d476cbad55f27f6b34,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,1.8322595199e-05,1752002879
0x4a756c2a48083734e55c2ab3f33891de439df22a9056d3e923c62a8c8a5e1799,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.0391095199e-05,1752002879
0x67df70c831385239891fdb479eb493e176daa156cd49e35f6966af43cd3871be,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.6503786268178e-05,1752002879
0x265321872b25d5edb68f24ab8c6533922c24f880640df7c082ebcb7ad7b2d4ac,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.1980795199e-05,1752002879
0xebc757b3684b03ecd9a169fc3322cb780ae4795f6a5aa20891abf05f8774f8cf,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000192484195199,1752002879
0xe994f8a42a1f784f6ccdde840e0727de19fa2a3f9cb4fbb113b7c16984f58d13,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000496275195199,1752002879
0x63c7e99da28f53cd5f0fab5bac7d4d17eee4fd72e218e96f0e941f6c153481dc,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000500192995199,1752002879
0xf769ba8016178fd2af0f47a547085e940105ad22f64458b39a7398452fd6913a,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000152214645996722,1752002879
0x94057cff48ff1c531312dbe27fd701a2a181618a36be5fcbf00166c8fe219eef,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,2.353826438e-05,1752002843
0x3bd606ac2b7f2c1c94fe895d7459d2ed392fd49194a5a9385fee6c04ff6f7b78,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,2.564536438e-05,1752002843
0x4a6b54fcada0ceeaa3cc6d75690a1e2fcbfabb468f615e9916a66d45d54926bd,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,2.566816438e-05,1752002843
0x24ff397c7fc6af45d55e1468cc6ff20ed75758d558308efc460ca9bd9e2a6cba,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.868248438e-05,1752002843
0x00a655deebdc8735defc330b29a65f4d93ec9ae424beff7e0da1242c31cae404,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.903566438e-05,1752002843
0xb9274fc8ada3dfc89669b6919286b6e5392a9389a38cfb576942669853b38ca5,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.903566438e-05,1752002843
0x7475bd7b44b894b957696228237461442c3d11ce9493465560fe72a2b77ec512,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00011643686438,1752002843
0x81147f2e40046fad3222a64483da1574540225049ea816288f507452e9f48a2f,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000312829735647697,1752002843
0x6ff737b81af98228580d1a8ba9990ea4a475815a383aea95f55d3bcc2e152937,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00049637036438,1752002843
0x65c864a81fe9d0209faf794d799908b543a058202573d7dcf74103f61f5719b2,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00011524176454628,1752002843
0x9735f902ac565d85413c955fd51cf026721f7ed3e10f42d33e3266dc80a062e6,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.7333012094e-05,1752002831
0xa7c5deb2c50a2aefd4a8274d22bc16d46be14bcf72b2b2d55592de3637160e18,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.7445112094e-05,1752002831
0x7bd2482efd531b36b2d75a3e144e3d0f4ad9100b050d39dbc7ebdc55294243c9,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.8353312094e-05,1752002831
0x079c237a2e8d1f2d3e1516b4701e49d5dee7ccb6fe30c5df7bfbaa5d8a151de9,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,4.5467988158125e-05,1752002831
0xccdd823b67db5b5c2f0f2afad3a96376e2b153574e5261af38dbfff34cb3b8af,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000348245212094,1752002831
0xfa40a299848c1f3c160ffa386047dc0a781253677a8cc9ced8997e2fa0a74fd1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000533126612094,1752002831
0xbe504f8dfcec2da3c615f76749f64bb493ab7bfd8a13abf41c579ad1adfef5fa,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000134830562834418,1752002831
0x1860dc9a1839ea3a322dd0cca277c97f95216a12f8e7a31c02ecc9e12397d988,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,2.4655338485e-05,1752002735
0x3bd3014d0803ad185c543e67ebd247e255452f745e9908ae25d803dc74957d42,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.8411338485e-05,1752002735
0xc0af55f33ad3ec7b838215317f33329ab39e9afd27ab8d144b12bbb0f34b7aea,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.1751238485e-05,1752002735
0x3b76b020fd03fd66199997f879a6ea944284bcd71d1ac8cb8bca81f57e4a5339,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.2716438485e-05,1752002735
0x666474789f75894a44eb590bc77272f344f2912cbc508a2976716ec78ca6c471,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.6265338485e-05,1752002735
0x9b369a3342db7ec145e092fb761a3428416eb5dd06ec055b70798f2d6249a99e,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000285220209397715,1752002735
0x5fd8dba98e041f64c560abdf475d8457e4ce6e5ecb3818404e873620850baf3c,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.001185800438485,1752002735
0xdcc2c4a447bb9d35ed0a108610b60b343e8b08011f4574e34ba091b4e880ba26,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.2457072738e-05,1752002663
0xe0c538f808a2d0a315d0e90fe61c98d88b77012e74401da26d269ca9eff7538f,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000116452872738,1752002663
0xf8c49009ac354c5af505003f2067585f7a5259d1c1f9e3e54231422aece9cbc9,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000180323272972745,1752002663
0x65e611e628e8cc45a3a14dc0ded7f5a97e076099b970040278a0c31f145b5f27,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000203833872738,1752002663
0x9f405441a68b7ae43cd278752bef2ccc3bc8d1878d2aceade31876a08e18ce8e,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000287943072738,1752002663
0xf52de0d5540b833eabb12b478462f86473921ff0deef3e0253ebf4cb2bd612a5,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000323182372738,1752002663
0x44c48a7dee14c647cbf1fb4078df8440484e58bbe84bb3f8ca0b9c3909e89a2a,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000108767373390756,1752002663
0x555f7cb80664c63c9c063422f2b914379d77cc7e2e3465fe05c3efb630993ccf,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.001879972072738,1752002663
0xe9d186fd8f8a81fcf7a15a5063cb9891ccb016a173366b8913e082d7759fe1b6,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.232962866e-05,1752002531
0x461cbea3b6acaa31e03d74c74d22eb982ba5b3368161c1bacb12ae2fd639f1c3,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.927352866e-05,1752002531
0x1b5d56cb1f685a1187f3fda3c42ac35046563c23634c39080cf2e97db879dae4,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.203612866e-05,1752002531
0x73dcb8c4b409c264893117b88cc7ff902562917670986e935183d8dcc533f03f,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.5179439784491e-05,1752002531
0xb63afe2bf118cbf9531839cecc176a56c7d5e75160ff7558c6967d307e041bff,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.858352866e-05,1752002531
0xafb7c36fe6ab2075d0d8c669cd29ca2c0510ea40d9881893921733a86201c9d9,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00010144212866,1752002531
0xdad2f92e18e4912becbb7cd70b3c2f9a41dd654bb2999a7535ae6e6affd9ffc2,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00020655012866,1752002531
0xa3383dc77a937b86c235ce92d55001bd8a1f9c81b1c6b08760fbae341b807a23,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00032134622866,1752002531
0x620b353047460a85390ce12dd52ddd7937a2e086939b26e9de9ba567aa1993bb,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00034595122866,1752002531
0x7bcfe9f54f73572fb7bb580640c386a3772ba60a71d57414e93b318f9ff4f759,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00037643482866,1752002531
0x751ee4d22f75b0d4dda543db369d7030ebcf67a7904c2f8ca8fbc4660ac8ea78,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.00013167492884791,1752002531
0x50275c268734a9e3492f6823f3980720a62c4f4f62f83091921e8896e0dfaaf1,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.0552810323e-05,1752002519
0xdb7410962dcbb5554e7096d590f575888cb9b5413127bc85846585cb2a33071b,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.1983510323e-05,1752002519
0x81738bbbea3a2fd71961af1b722d6880c88d569c1274dbdd4b6f4d2f3e3260f9,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.5435810323e-05,1752002519
0xc552421830cd8eec057872ef014656473c24aae62cb937e0d87d757bb8101905,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,5.3922810323e-05,1752002519
0x2194fd4237165a1f1f7b86defdbc4130a4070229de97958cb45271c3918c0137,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,6.9816310323e-05,1752002519
0xc2293e2dba716cc1a853565fca1caec2c0f7094208f312e8fa121009550d1723,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,8.1641910323e-05,1752002519
0x611e2e774d119bdc214990f3000a33a6fa49850d9cf88871f804ce149e23c091,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000144410311128858,1752002519
0xf1f741de5eff919098492305a185628d162710a725d747ccc216d9f4108e1e35,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000147522510323,1752002519
0x6f466dca393a9f513d01e79efa58540c87f81fc98df1aee157d754346cbddef7,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.000362192110323,1752002519
0x922a987d4e8588240cea23a32a0fdbc293fd9fb27e19decdfed09908d13533ae,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0.001482454910323,1752002519
0xe5a9198408cb83e0d311d232390c2934d6b4fb13c5a6f42c8caa54a6343c5de8,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,3.2574099339e-05,1752002495
